graph_id,criticality,scheduler,cost_estimator,deadline_us,period_us,R_end_us,deadline_missed,tardiness_us,slack_us,makespan_us
test_id_000832,LO,HEFT,C_e_us,7222289.0,9267322.0,8582316.658339286,True,1360027.6583392862,-1360027.6583392862,8582316.658339286
test_id_000844,HI,HEFT,Q50_pred_us,5352458.0,6574247.0,9978563.87144737,True,4626105.871447369,-4626105.871447369,9978563.87144737
test_id_000844,HI,HEFT,Q95_pred_us,5352458.0,6574247.0,11737996.067920113,True,6385538.067920113,-6385538.067920113,11737996.067920113
test_id_000844,HI,HEFT,C_e_us,5352458.0,6574247.0,13043214.64556579,True,7690756.645565789,-7690756.645565789,13043214.64556579
test_id_000862,LO,HEFT,Q50_pred_us,706727.0,993344.0,5206537.828125,True,4499810.828125,-4499810.828125,5206537.828125
test_id_000862,LO,HEFT,Q95_pred_us,706727.0,993344.0,6299931.859664474,True,5593204.859664474,-5593204.859664474,6299931.859664474
test_id_000862,LO,HEFT,C_e_us,706727.0,993344.0,6299931.859664474,True,5593204.859664474,-5593204.859664474,6299931.859664474
test_id_000871,HI,HEFT,Q50_pred_us,1533007.0,1591731.0,21687375.828125,True,20154368.828125,-20154368.828125,21687375.828125
test_id_000871,HI,HEFT,Q95_pred_us,1533007.0,1591731.0,24694811.46780921,True,23161804.46780921,-23161804.46780921,24694811.46780921
test_id_000871,HI,HEFT,C_e_us,1533007.0,1591731.0,26335434.915407896,True,24802427.915407896,-24802427.915407896,26335434.915407896
test_id_000898,LO,HEFT,Q50_pred_us,3925669.0,5454269.0,17734122.276671052,True,13808453.276671052,-13808453.276671052,17734122.276671052
test_id_000898,LO,HEFT,Q95_pred_us,3925669.0,5454269.0,20153146.296875,True,16227477.296875,-16227477.296875,20153146.296875
test_id_000898,LO,HEFT,C_e_us,3925669.0,5454269.0,20153146.296875,True,16227477.296875,-16227477.296875,20153146.296875
test_id_000908,HI,HEFT,Q50_pred_us,2287779.0,2945359.0,10786875.953125,True,8499096.953125,-8499096.953125,10786875.953125
test_id_000908,HI,HEFT,Q95_pred_us,2287779.0,2945359.0,12539618.140625,True,10251839.140625,-10251839.140625,12539618.140625
test_id_000908,HI,HEFT,C_e_us,2287779.0,2945359.0,13711300.515625,True,11423521.515625,-11423521.515625,13711300.515625
test_id_000957,LO,HEFT,Q50_pred_us,891918.0,936318.0,7752235.359375,True,6860317.359375,-6860317.359375,7752235.359375
test_id_000957,LO,HEFT,Q95_pred_us,891918.0,936318.0,9077122.203125,True,8185204.203125,-8185204.203125,9077122.203125
test_id_000957,LO,HEFT,C_e_us,891918.0,936318.0,9077122.203125,True,8185204.203125,-8185204.203125,9077122.203125
test_id_000974,HI,HEFT,Q50_pred_us,2631041.0,3716831.0,2300404.1127500003,False,0.0,330636.8872499997,2300404.1127500003
test_id_000974,HI,HEFT,Q95_pred_us,2631041.0,3716831.0,2689226.1374718044,True,58185.137471804395,-58185.137471804395,2689226.1374718044
test_id_000974,HI,HEFT,C_e_us,2631041.0,3716831.0,2962518.5253684213,True,331477.52536842134,-331477.52536842134,2962518.5253684213
test_id_000979,LO,HEFT,Q50_pred_us,3281701.0,3337411.0,5642732.702569549,True,2361031.702569549,-2361031.702569549,5642732.702569549
test_id_000979,LO,HEFT,Q95_pred_us,3281701.0,3337411.0,6554905.30344079,True,3273204.3034407897,-3273204.3034407897,6554905.30344079
test_id_000979,LO,HEFT,C_e_us,3281701.0,3337411.0,6554905.30344079,True,3273204.3034407897,-3273204.3034407897,6554905.30344079
test_id_000986,HI,HEFT,Q50_pred_us,22306587.0,24530770.0,19836300.875,False,0.0,2470286.125,19836300.875
test_id_000986,HI,HEFT,Q95_pred_us,22306587.0,24530770.0,23551963.040642858,True,1245376.0406428576,-1245376.0406428576,23551963.040642858
test_id_000986,HI,HEFT,C_e_us,22306587.0,24530770.0,26596819.5,True,4290232.5,-4290232.5,26596819.5
test_id_000988,LO,HEFT,Q50_pred_us,890635.0,1139775.0,1763096.3790263156,True,872461.3790263156,-872461.3790263156,1763096.3790263156
test_id_000988,LO,HEFT,Q95_pred_us,890635.0,1139775.0,2072427.9571513156,True,1181792.9571513156,-1181792.9571513156,2072427.9571513156
test_id_000988,LO,HEFT,C_e_us,890635.0,1139775.0,2072427.9571513156,True,1181792.9571513156,-1181792.9571513156,2072427.9571513156
test_id_000989,HI,HEFT,Q50_pred_us,6548522.0,6623570.0,8312544.517776316,True,1764022.517776316,-1764022.517776316,8312544.517776316
test_id_000989,HI,HEFT,Q95_pred_us,6548522.0,6623570.0,10057077.627151316,True,3508555.627151316,-3508555.627151316,10057077.627151316
test_id_000989,HI,HEFT,C_e_us,6548522.0,6623570.0,11548809.89073966,True,5000287.890739661,-5000287.890739661,11548809.89073966
test_id_000996,LO,HEFT,Q50_pred_us,1260015.0,1478152.0,2625535.029381579,True,1365520.0293815788,-1365520.0293815788,2625535.029381579
test_id_000996,LO,HEFT,Q95_pred_us,1260015.0,1478152.0,3036221.874732143,True,1776206.8747321428,-1776206.8747321428,3036221.874732143
test_id_000996,LO,HEFT,C_e_us,1260015.0,1478152.0,3036221.874732143,True,1776206.8747321428,-1776206.8747321428,3036221.874732143
