graph_id,criticality,scheduler,cost_estimator,deadline_us,period_us,R_end_us,deadline_missed,tardiness_us,slack_us,makespan_us
test_id_000760,HI,DeadlineAwareList,Q95_pred_us,6128957.0,8976419.0,6177802.691089286,True,48845.69108928554,-48845.69108928554,6177802.691089286
test_id_000760,HI,DeadlineAwareList,C_e_us,6128957.0,8976419.0,6774236.359375,True,645279.359375,-645279.359375,6774236.359375
test_id_000779,LO,DeadlineAwareList,Q50_pred_us,604066.0,624110.0,3412018.078125,True,2807952.078125,-2807952.078125,3412018.078125
test_id_000779,LO,DeadlineAwareList,Q95_pred_us,604066.0,624110.0,4085415.4375,True,3481349.4375,-3481349.4375,4085415.4375
test_id_000779,LO,DeadlineAwareList,C_e_us,604066.0,624110.0,4085415.4375,True,3481349.4375,-3481349.4375,4085415.4375
test_id_000814,HI,DeadlineAwareList,Q50_pred_us,9903939.0,13513461.0,16935352.77900282,True,7031413.779002819,-7031413.779002819,16935352.77900282
test_id_000814,HI,DeadlineAwareList,Q95_pred_us,9903939.0,13513461.0,19940994.596169174,True,10037055.596169174,-10037055.596169174,19940994.596169174
test_id_000814,HI,DeadlineAwareList,C_e_us,9903939.0,13513461.0,22440202.248708647,True,12536263.248708647,-12536263.248708647,22440202.248708647
test_id_000832,LO,DeadlineAwareList,Q50_pred_us,7222289.0,9267322.0,7267390.068643797,True,45101.06864379719,-45101.06864379719,7267390.068643797
test_id_000832,LO,DeadlineAwareList,Q95_pred_us,7222289.0,9267322.0,8601151.865518797,True,1378862.8655187972,-1378862.8655187972,8601151.865518797
test_id_000832,LO,DeadlineAwareList,C_e_us,7222289.0,9267322.0,8601151.865518797,True,1378862.8655187972,-1378862.8655187972,8601151.865518797
test_id_000844,HI,DeadlineAwareList,Q50_pred_us,5352458.0,6574247.0,10010812.488486841,True,4658354.488486841,-4658354.488486841,10010812.488486841
test_id_000844,HI,DeadlineAwareList,Q95_pred_us,5352458.0,6574247.0,11664655.901151316,True,6312197.901151316,-6312197.901151316,11664655.901151316
test_id_000844,HI,DeadlineAwareList,C_e_us,5352458.0,6574247.0,13051626.981763158,True,7699168.981763158,-7699168.981763158,13051626.981763158
test_id_000862,LO,DeadlineAwareList,Q50_pred_us,706727.0,993344.0,5201771.96875,True,4495044.96875,-4495044.96875,5201771.96875
test_id_000862,LO,DeadlineAwareList,Q95_pred_us,706727.0,993344.0,6285503.881678572,True,5578776.881678572,-5578776.881678572,6285503.881678572
test_id_000862,LO,DeadlineAwareList,C_e_us,706727.0,993344.0,6285503.881678572,True,5578776.881678572,-5578776.881678572,6285503.881678572
test_id_000871,HI,DeadlineAwareList,Q50_pred_us,1533007.0,1591731.0,21756798.90788816,True,20223791.90788816,-20223791.90788816,21756798.90788816
test_id_000871,HI,DeadlineAwareList,Q95_pred_us,1533007.0,1591731.0,24725798.553394735,True,23192791.553394735,-23192791.553394735,24725798.553394735
test_id_000871,HI,DeadlineAwareList,C_e_us,1533007.0,1591731.0,26362030.78125,True,24829023.78125,-24829023.78125,26362030.78125
test_id_000898,LO,DeadlineAwareList,Q50_pred_us,3925669.0,5454269.0,17770917.15625,True,13845248.15625,-13845248.15625,17770917.15625
test_id_000898,LO,DeadlineAwareList,Q95_pred_us,3925669.0,5454269.0,20178506.713124998,True,16252837.713124998,-16252837.713124998,20178506.713124998
test_id_000898,LO,DeadlineAwareList,C_e_us,3925669.0,5454269.0,20178506.713124998,True,16252837.713124998,-16252837.713124998,20178506.713124998
test_id_000908,HI,DeadlineAwareList,Q50_pred_us,2287779.0,2945359.0,10856616.046875,True,8568837.046875,-8568837.046875,10856616.046875
test_id_000908,HI,DeadlineAwareList,Q95_pred_us,2287779.0,2945359.0,12497305.046875,True,10209526.046875,-10209526.046875,12497305.046875
test_id_000908,HI,DeadlineAwareList,C_e_us,2287779.0,2945359.0,13721795.390625,True,11434016.390625,-11434016.390625,13721795.390625
test_id_000957,LO,DeadlineAwareList,Q50_pred_us,891918.0,936318.0,7735866.609375,True,6843948.609375,-6843948.609375,7735866.609375
test_id_000957,LO,DeadlineAwareList,Q95_pred_us,891918.0,936318.0,9055208.546875,True,8163290.546875,-8163290.546875,9055208.546875
test_id_000957,LO,DeadlineAwareList,C_e_us,891918.0,936318.0,9055208.546875,True,8163290.546875,-8163290.546875,9055208.546875
test_id_000974,HI,DeadlineAwareList,Q50_pred_us,2631041.0,3716831.0,2316212.430517857,False,0.0,314828.56948214304,2316212.430517857
test_id_000974,HI,DeadlineAwareList,Q95_pred_us,2631041.0,3716831.0,2706713.078125,True,75672.078125,-75672.078125,2706713.078125
test_id_000974,HI,DeadlineAwareList,C_e_us,2631041.0,3716831.0,2937414.376486842,True,306373.37648684205,-306373.37648684205,2937414.376486842
test_id_000979,LO,DeadlineAwareList,Q50_pred_us,3281701.0,3337411.0,5732681.173798872,True,2450980.173798872,-2450980.173798872,5732681.173798872
test_id_000979,LO,DeadlineAwareList,Q95_pred_us,3281701.0,3337411.0,6620353.163911655,True,3338652.1639116546,-3338652.1639116546,6620353.163911655
test_id_000979,LO,DeadlineAwareList,C_e_us,3281701.0,3337411.0,6620353.163911655,True,3338652.1639116546,-3338652.1639116546,6620353.163911655
test_id_000986,HI,DeadlineAwareList,Q50_pred_us,22306587.0,24530770.0,19967954.265625,False,0.0,2338632.734375,19967954.265625
test_id_000986,HI,DeadlineAwareList,Q95_pred_us,22306587.0,24530770.0,23718800.681267858,True,1412213.6812678576,-1412213.6812678576,23718800.681267858
test_id_000986,HI,DeadlineAwareList,C_e_us,22306587.0,24530770.0,26765550.11243797,True,4458963.112437971,-4458963.112437971,26765550.11243797
test_id_000988,LO,DeadlineAwareList,Q50_pred_us,890635.0,1139775.0,1762201.953125,True,871566.953125,-871566.953125,1762201.953125
test_id_000988,LO,DeadlineAwareList,Q95_pred_us,890635.0,1139775.0,2040735.0,True,1150100.0,-1150100.0,2040735.0
test_id_000988,LO,DeadlineAwareList,C_e_us,890635.0,1139775.0,2040735.0,True,1150100.0,-1150100.0,2040735.0
test_id_000989,HI,DeadlineAwareList,Q50_pred_us,6548522.0,6623570.0,8334069.96875,True,1785547.96875,-1785547.96875,8334069.96875
test_id_000989,HI,DeadlineAwareList,Q95_pred_us,6548522.0,6623570.0,10057101.421875,True,3508579.421875,-3508579.421875,10057101.421875
test_id_000989,HI,DeadlineAwareList,C_e_us,6548522.0,6623570.0,11533383.077624999,True,4984861.077624999,-4984861.077624999,11533383.077624999
test_id_000996,LO,DeadlineAwareList,Q50_pred_us,1260015.0,1478152.0,2605891.375,True,1345876.375,-1345876.375,2605891.375
test_id_000996,LO,DeadlineAwareList,Q95_pred_us,1260015.0,1478152.0,3010461.171875,True,1750446.171875,-1750446.171875,3010461.171875
test_id_000996,LO,DeadlineAwareList,C_e_us,1260015.0,1478152.0,3010461.171875,True,1750446.171875,-1750446.171875,3010461.171875
