is_critical_path_node,n,pinball_Q50,pinball_Q90,pinball_Q95,pinball_Q99,mean_pinball,coverage_Q50,coverage_Q90,coverage_Q95,coverage_Q99,mae,rmse,mape,bias,quantile_crossing_rate
False,525,6543.687341889881,3402.6488686755947,2146.4052007068467,647.3244091889885,3185.016455115328,0.5161904761904762,0.9561904761904761,0.9771428571428571,0.9904761904761905,13087.374683779763,20907.13456763804,4.9563199355913055,-526.6198549107143,0.0
True,1575,8918.759241071428,5355.936380704365,3800.3093079117084,1805.3267561259925,4970.082921453373,0.5238095238095238,0.9257142857142857,0.946031746031746,0.9765079365079365,17837.518482142856,35857.06091555898,6.371808711811711,-716.8107068452381,0.0
